TenantId,OrgName,CountryCode,TotalUsers,EXOEnabledUsers,SPOEnabledUsers,CloudEnabledUsers,CloudActiveUsers,WXPCloudUsers,WXPCloudCollaborators,WXPCloudContributors,WXPCloudCoauthors,TotalMailUsers,TotalAttachments,UsersSentAttachment,OWAMailUsers,TotalOWAMails,TotalGoogleLinks,UsersSentGoogleLink,TotalSPOLinks,UsersSentSPOLink,GoogleAddinDevices,GoogleAddinUsers,Xcoord1,Ycoord1,Xcoord,Ycoord,Legend,CoauthorRatio2,CoauthorRatio
3772beba-cbe4-4ef3-b56a-844917c15c75,SPICERS,US,417,416,416,417,123,56,23,8,7,224,1497518,217,55,559,0,0,2,1,0,0,0.546841331,0.668772012,0.353515376,0.478837281,Others,0.016786571,1.678657074
133919af-32d5-4173-8d08-38d6a64d1c99,CERVESUR,PE,768,767,766,768,69,30,8,5,2,417,1707118,410,124,633,3,2,4,3,0,0,0.606685303,0.668620238,0.392202584,0.478728611,Sent Google links,0.002604167,0.260416667
fa800d6a-594c-4dba-9007-216d703d7854,NEA TILEORASI S.A. - STAR CHANNEL,GR,498,497,497,498,78,44,18,10,2,286,815170,270,109,2622,0,0,0,0,0,0,0.518130249,0.668497248,0.334954582,0.478640551,Others,0.004016064,0.401606426
36afc1e4-37c8-4c55-bf3d-e0b1c8dab21f,LIPI DATA SYSTEMS LTD,IN,705,703,49,705,9,1,0,0,0,425,622747,399,111,1585,0,0,98,18,0,0,0.548802848,0.668469564,0.354783434,0.47862073,Others,0,0
715d93e8-29b6-4c28-9548-fce13fc59a2c,ALPINESTARS SPA,IT,461,461,456,461,9,3,0,0,0,249,1972474,243,7,207,0,0,1,1,1,1,0.606946671,0.668416459,0.39237155,0.478582707,Have Google Addin,0,0
b68dabda-27f6-4ee7-93e0-97e5d4204308,AVENG AFRICA LTD,ZA,3435,3410,3413,3437,66,41,6,3,2,1722,14214475,1693,12,101,0,0,0,0,0,0,0.857541405,0.668377259,0.554373005,0.47855464,Others,0.000581903,0.058190282
c60679e7-6491-4798-90e3-cff72bd4587d,ARROW SYSTEMS INTEGRATION,US,925,840,909,925,498,288,164,67,46,508,3641481,484,36,166,0,0,3,2,0,0,0.394717627,0.66836685,0.255172282,0.478547187,Others,0.04972973,4.972972973
c2eb8ff9-6c7c-4cd3-9af5-e82fd9ed0c88,BAR LIBRARY SERVICES LTD,GB,752,752,331,752,80,52,2,1,0,459,402601,446,157,1096,0,0,0,0,0,0,0.510258169,0.668341647,0.329865535,0.478529142,Others,0,0
7c255823-9845-482d-badd-272acd7f00f7,MEDIA GENERAL OPERATIONS  INC.,US,5724,5579,192,5724,33,21,18,14,13,2890,7036445,2808,1058,16547,106,40,5,2,0,0,0.86536822,0.66815541,0.55943279,0.478395797,Sent Google links,0.002271139,0.227113906
882587a9-c282-42da-a482-296441ad58b7,CHROMAFLO TECHNOLOGIES CORP,US,687,687,687,687,190,117,84,53,31,375,1729348,361,31,180,0,0,0,0,0,0,0.559741396,0.66806448,0.361854854,0.478330692,Others,0.045123726,4.512372635
d8bd4e06-d513-4fec-adc9-76ccd9111b63,TOWLIFT  INC.,US,386,378,376,386,68,53,42,29,28,230,558241,209,33,488,0,0,18,2,0,0,0.485487266,0.668044898,0.313851941,0.478316671,Others,0.07253886,7.25388601
7ac8ab70-91d0-4f97-8235-ab9147bd4eec,SPRIG ELECTRIC,US,548,548,548,548,25,7,0,0,0,306,2123024,290,15,96,0,0,0,0,0,0,0.651089336,0.668026926,0.420908366,0.478303803,Others,0,0
25baccf8-f6ea-483b-bc56-49a74cd50e54,CITY OF EMPORIA,US,434,425,29,434,13,12,9,6,5,307,114551,275,44,353,1,1,0,0,0,0,0.452836622,0.667894758,0.292744347,0.478209172,Sent Google links,0.011520737,1.152073733
67398f92-bb46-4491-88f2-e8edd58401bd,LUCKY S.A.C.,PE,797,732,153,797,46,51,24,13,8,417,1721948,411,79,494,9,4,0,0,0,0,0.638241642,0.667813626,0.412602744,0.478151082,Sent Google links,0.010037641,1.003764115
2072f474-59c5-4fc1-960e-6062bd52070b,KUUSAKOSKI,FI,776,774,771,776,407,339,264,79,60,435,550069,413,308,5376,4,1,172,44,0,0,0.106690922,0.667811601,0.068972258,0.478149631,Sent Google links,0.077319588,7.731958763
8d04bf2b-7e83-4d91-81c7-4e39254b1a1c,CITY OF ROSEVILLE MICHIGAN,US,324,323,0,324,0,0,0,0,0,225,78476,216,59,366,0,0,0,0,0,0,0.382499813,0.66777143,0.247273857,0.47812087,Others,0,0
d437ed0c-a58f-44a4-b5b2-80ffa63f9377,SUGUNA FOODS PRIVATE LTD,IN,1166,1152,1151,1166,113,19,0,0,0,739,474290,696,153,685,0,0,15,4,0,0,0.607653746,0.667627109,0.392828651,0.478017537,Others,0,0
d1de9e28-4192-4ac3-a1bb-7b93d403728f,株式会社HDC,JP,378,377,371,378,305,291,279,32,20,222,127903,204,30,91,0,0,0,0,0,0,-0.109501606,0.667473601,-0.070789275,0.477907625,Others,0.052910053,5.291005291
c8bf26fe-0131-493d-8954-0c066ef4e715,THREE SAINTS BAY  LLC,US,285,283,277,285,102,73,59,34,27,162,392141,155,25,127,0,0,2,2,0,0,0.391458685,0.667465749,0.25306548,0.477902004,Others,0.094736842,9.473684211
44ae7143-1ce8-45e0-b74c-8008a79ed453,SFAKIANAKIS S.A.,GR,979,662,657,979,229,102,20,11,4,516,1034091,506,234,1988,2,2,27,16,0,0,0.572566702,0.667420087,0.370146003,0.47786931,Sent Google links,0.004085802,0.408580184
de90f86f-94ae-497c-8e77-c85d8bedb1a8,GROUPE DEYA,FR,428,426,426,428,16,7,2,2,0,242,2125544,232,5,11,0,0,1,1,0,0,0.648379052,0.667403653,0.419156255,0.477857543,Others,0,0
e61849c4-51fa-4a1d-9722-7a992ad40b9c,COURTS MALAYSIA SDN BHD,SG,792,784,0,792,0,0,0,0,0,403,2087060,391,224,1680,67,13,0,0,0,0,0.728284656,0.667372724,0.470812664,0.477835398,Sent Google links,0,0
4d5bce01-0858-4559-ab59-4a838e82866b,MUNICIPALIDAD DE VICENTE LÓPEZ,AR,1109,1099,316,1109,100,109,67,44,33,708,304130,698,199,1541,4,3,24,10,0,0,0.467536555,0.667364988,0.302247383,0.477829859,Sent Google links,0.029756537,2.975653742
d0390786-4a5a-4b32-a074-e6715bec4d1d,MOCKFJÄRDS,SE,410,405,89,410,62,34,26,17,12,238,433768,235,9,22,0,0,1,1,0,0,0.552612374,0.667358264,0.35724617,0.477825045,Others,0.029268293,2.926829268
c89bfa88-67fd-4ff0-a3b0-3b42e26ece89,K. HOVNANIAN COMPANIES  LLC,US,2194,2192,2192,2194,112,78,31,17,15,1113,5738511,1078,98,393,1,1,1,1,0,0,0.758198934,0.667263848,0.490151285,0.477757444,Sent Google links,0.006836828,0.683682771
1f6e846a-41e6-494e-81a8-dabe8352de1a,CITY OF MOBILE,US,1818,1818,145,1818,16,14,2,2,2,1074,339486,987,411,2268,8,5,1,1,0,0,0.730815476,0.667224199,0.472448758,0.477729055,Sent Google links,0.00110011,0.110011001
5c0d039d-974d-47f5-9d7e-98c0232bcc40,BRAKE SUPPLY COMPANY,US,348,345,189,348,58,61,46,35,31,195,727000,187,41,506,0,0,0,0,0,0,0.484833794,0.66721062,0.313429492,0.477719332,Others,0.08908046,8.908045977
ff3ef574-560d-49eb-b9de-db0c86cae0c5,ASCENDUM  S.A.,PT,1430,1049,1415,1430,503,90,46,31,24,702,6473960,669,14,32,0,0,0,0,0,0,0.748686012,0.667118288,0.484001486,0.477653223,Others,0.016783217,1.678321678
fe186a25-7d49-41e6-9941-05d2281d36c1,WATER BOARDS,US,2457,2453,5,2457,222,20,3,2,1,1395,865313,1310,544,3020,14,7,1,1,0,0,0.785588973,0.667088069,0.507858066,0.477631586,Sent Google links,0.000407,0.040700041
f0b26956-3813-4260-9a85-c1fec02706ae,EROSKI S. COOP.,ES,3421,3406,2655,3421,471,313,117,56,22,1707,5687654,1662,364,8450,20,11,15,7,0,0,0.764645344,0.667059747,0.494318682,0.477611308,Sent Google links,0.006430868,0.643086817
6a6b4b8a-4735-41cf-9496-38f8601ab30e,SCHNEIDER ELECTRIC,US,1596,1560,1174,1596,77,32,11,6,4,797,8805558,760,75,462,8,4,3,2,0,0,0.760849183,0.667030278,0.491864586,0.477590209,Sent Google links,0.002506266,0.250626566
55efa6fd-7756-4050-ab5c-490ccb97afc6,SAVANNA ENERGY SERVICES CORP.,CA,638,598,596,638,190,101,57,20,5,354,1236849,342,17,59,0,0,0,0,0,0,0.564325931,0.666898706,0.364818609,0.477496003,Others,0.007836991,0.78369906
09ec4fc2-4a83-40c0-8c20-5e57846d5479,GASES DEL CARIBE S.A.  E.S.P.,CO,556,555,354,556,195,97,16,9,3,307,1280495,299,40,325,0,0,0,0,0,0,0.532493923,0.666834518,0.344240237,0.477450045,Others,0.005395683,0.539568345
be0be093-a2ad-444c-93d9-5626e83beefc,COLAS,FR,28306,27614,27589,28306,6775,3916,2131,1142,934,12119,68012307,11863,487,3070,1,1,280,74,1,1,1.111108744,0.666628069,0.718296154,0.477302229,Sent Google links,0.032996538,3.299653784
cc18c440-04e8-4da2-992a-4c765c375b0e,GROUPE ASPEX INC.,CA,352,347,8,352,0,0,0,0,0,213,240468,209,37,186,0,0,0,0,0,0,0.529872328,0.666605062,0.342545459,0.477285756,Others,0,0
26b8fe3e-6e69-4be0-bd97-c46854bb47c8,GRUPO DERCO,CL,1868,1266,1787,1869,738,339,170,88,48,904,6147092,880,68,817,0,0,20,3,0,0,0.731215937,0.666594121,0.472707643,0.477277922,Others,0.025682183,2.568218299
5d26cb7b-a500-4828-8b50-3478859d633b,TRUE RELIGION APPAREL  INC.,US,953,952,706,953,24,16,8,5,5,522,2827158,481,24,68,0,0,0,0,0,0,0.675332812,0.666562878,0.436580995,0.477255553,Others,0.00524659,0.524658972
c8b8a095-5c41-4568-bef0-4a95378f0257,RYMAN HP,US,395,395,389,395,71,56,23,18,13,223,820709,212,23,190,2,1,3,2,1,1,0.510470079,0.666457693,0.330002528,0.477180241,Sent Google links,0.032911392,3.291139241
b997b925-8572-4ada-8b06-9e96eed5a472,SCANDIC HOTELS AB,SE,468,411,440,468,316,259,191,105,78,194,1551575,189,19,234,0,0,8,3,0,0,0.063194453,0.66640947,0.040853186,0.477145713,Others,0.166666667,16.66666667
b133c8f3-5f01-4625-8855-bcddd5f5fae1,GOODLIFE FITNESS,CA,15360,15352,15352,15360,2533,2031,1917,1476,1461,9571,2638829,8381,2155,8838,19,10,33,19,0,0,0.9644415,0.666380072,0.623480487,0.477124664,Sent Google links,0.095117188,9.51171875
654d7977-996a-4c8c-9f5e-5df3fced0295,INGEROP,FR,1805,1802,1801,1805,461,236,119,87,73,963,3872052,896,156,733,0,0,4,3,0,0,0.68251699,0.666281881,0.441225336,0.47705436,Others,0.040443213,4.04432133
78d0693c-c98b-4bb4-9b06-2cda104bdab2,EMPEROR GROUP,HK,1622,1595,1261,1622,474,232,122,79,63,791,6583726,761,166,1177,0,0,33,9,0,0,0.712967252,0.666154,0.460910453,0.476962798,Others,0.038840937,3.884093711
aeb04664-52f8-48a2-a2bd-9be7e560396e,AGNESIAN HEALTHCARE  INC.,US,927,927,918,927,106,28,12,4,1,625,340731,546,174,1624,1,1,13,3,0,0,0.495920927,0.666138416,0.320596968,0.47695164,Sent Google links,0.001078749,0.107874865
7d194c80-f621-49f5-9690-6910454c7974,NARA KOTSU BUS LINES CO. LTD.,JP,440,440,440,440,321,257,241,12,2,283,153775,258,5,8,0,0,0,0,0,0,0.064017847,0.66597046,0.041385484,0.476831385,Others,0.004545455,0.454545455
eb8208b2-7983-425a-b55d-9c2c280c2d2c,INTERSERVE PLC,GB,4693,4322,4330,4701,1202,933,528,340,264,2236,5003346,2131,835,17870,3,2,61,36,0,0,0.804947849,0.665760654,0.520372959,0.476681165,Sent Google links,0.056158264,5.61582642
5a8df147-e9c4-4e24-87ab-d834bec25691,EKURHULENI,ZA,7112,6810,6683,7112,303,244,149,69,52,3473,9274727,3431,34,203,0,0,10,3,3,3,0.89848461,0.665755049,0.580841473,0.476677151,Have Google Addin,0.007311586,0.731158605
43881547-223e-4de0-9ff7-dc777c8d73f1,BDI,US,1340,1323,1325,1340,925,504,334,74,53,690,4639142,670,113,1490,0,0,7,4,0,0,0.371013943,0.665740689,0.239848611,0.476666869,Others,0.039552239,3.955223881
43b3c15c-2f9f-480d-b913-4cfeb151bfee,RENTA 4 BANCO SA,ES,577,576,201,577,17,21,8,5,3,302,2616997,298,18,288,0,0,0,0,0,0,0.680968778,0.665511009,0.440224467,0.47650242,Others,0.005199307,0.519930676
4c2b5dd5-1e81-4309-aaeb-74c33e7ee5fa,UNITED UTILITIES WATER SALES LTD,GB,1221,1187,1187,1221,281,170,77,29,16,686,2237318,667,17,116,0,0,21,6,0,0,0.559772022,0.665395361,0.361874652,0.476419617,Others,0.013104013,1.31040131
d8eba1db-96a2-455e-ad55-4d5196929912,MDC PARTNERS INC.-50693055-DONER PARTNERS LLC,US,590,587,587,590,169,69,42,24,17,314,2513465,311,115,3026,71,15,53,18,0,0,0.503866206,0.665380349,0.325733336,0.476408868,Sent Google links,0.028813559,2.881355932
0e6f3e21-110a-4caf-818c-3a0e7694aa94,JULA AB,SE,1286,816,599,1286,145,100,75,33,31,713,1727541,682,45,351,0,0,3,1,0,0,0.643480895,0.665277229,0.415989753,0.476335035,Others,0.024105754,2.410575428
0048b276-2e7e-46c6-8476-3dfe5b070bb8,TAP PORTUGAL,PT,11711,11645,11687,11711,1105,448,262,161,140,5761,21862602,5317,981,5091,1,1,12,8,0,0,0.942213885,0.665061404,0.609111047,0.476180505,Sent Google links,0.011954573,1.195457262
015e7ac0-2f04-4a35-bd50-ba8d1ccd0a17,OBEGI CONSUMER PRODUCTS HOLDING,LB,480,476,464,480,90,58,20,12,6,260,1339507,254,8,21,0,0,0,0,7,6,0.568844243,0.665061183,0.367739552,0.476180347,Have Google Addin,0.0125,1.25
8e41c1bf-56d3-41ae-a4bd-5082be2e7686,INDIANA MILLS & MANUFACTURING INC,US,668,656,665,668,45,24,13,6,4,354,2276377,346,11,92,0,0,0,0,0,0,0.664682175,0.6649928,0.429695701,0.476131385,Others,0.005988024,0.598802395
028e6f4d-e330-408c-b448-7f9453f94e56,BELAMBRA HOLDING,FR,734,734,709,734,391,311,253,98,88,393,580730,381,164,952,3,1,2,2,0,0,0.255298404,0.664972628,0.165042227,0.476116942,Sent Google links,0.119891008,11.98910082
2fc4dbb5-a13f-4175-914f-5f065c0ede46,FLIWAY GROUP,NZ,338,264,0,340,0,0,0,0,0,174,3271440,173,16,355,0,0,0,0,0,0,0.692642462,0.664859766,0.447771129,0.476036133,Others,0,0
f6e5d45d-ed59-4778-8e79-db7475c5fbef,THE ENGINE GROUP,GB,1896,1765,1484,1896,339,270,199,128,108,968,6194036,884,262,4124,217,33,14,8,1,1,0.722302741,0.664628039,0.466945547,0.475870217,Sent Google links,0.056962025,5.696202532
85d8894b-475e-4dd5-b636-4d92f529f7aa,MEDIAMATH,US,808,807,803,808,103,57,23,8,4,425,2900374,396,118,3510,6,5,0,0,2,2,0.632633543,0.664473555,0.408977288,0.475759608,Sent Google links,0.004950495,0.495049505
882c3105-af5d-4b6c-8ab1-d0271766eb79,MAKING WAVES,NO,469,409,409,469,159,113,81,49,41,270,509422,251,37,354,6,4,11,1,0,0,0.421822282,0.664360107,0.272694571,0.47567838,Sent Google links,0.087420043,8.742004264
58200e02-60fb-47e2-970a-89df26513ac9,NORTHERN MONTANA HEALTHCARE,US,641,639,409,641,99,91,59,39,32,488,132427,397,34,134,0,0,1,1,0,0,0.362150403,0.664276562,0.234118616,0.475618562,Others,0.049921997,4.992199688
50265338-cd9a-41ef-9f86-110fc45ce026,JBS INTERNATIONAL,US,344,342,322,344,42,26,10,3,0,210,318347,196,35,163,0,0,4,1,0,0,0.482810223,0.664243662,0.312121319,0.475595006,Others,0,0
ba836d27-d5bf-4eb2-b15e-405b492f2196,LIGA GROUP,UA,578,464,463,578,410,169,124,78,43,341,377384,328,189,4929,121,31,86,29,0,0,0.229566576,0.664222596,0.148407426,0.475579923,Sent Google links,0.074394464,7.439446367
950244f6-b6af-43d5-b95d-b94bc4542495,PROXIMITY LONDON,GB,325,310,310,325,11,8,4,4,4,188,1116059,177,19,277,0,0,0,0,0,0,0.578280673,0.66418753,0.373839902,0.475554816,Others,0.012307692,1.230769231
33bed225-f3e4-4843-8817-3dec93991351,KUWAIT GULF OIL COMPANY,KW,1164,1147,1148,1164,253,79,5,3,0,619,1902803,609,10,21,0,0,0,0,0,0,0.673774769,0.664110021,0.435573771,0.47549932,Others,0,0
1c28886c-64c0-4b6a-a786-8e978f3128ed,NUMERIS,CA,488,484,484,488,72,56,48,31,26,270,763193,259,34,255,0,0,6,2,0,0,0.54420013,0.664026363,0.351807924,0.475439421,Others,0.053278689,5.327868852
625fe0fe-467b-4ba8-b4b6-eb7d3ca901e1,MURFREESBORO,US,1072,1053,1021,1072,221,89,37,24,18,641,580386,601,77,326,0,0,4,4,0,0,0.57118665,0.663997102,0.369253843,0.47541847,Others,0.016791045,1.679104478
246a161b-2a04-42b7-bf8f-fdaa3214caf7,AGTHIA GROUP PJSC,AE,572,445,491,572,13,6,0,0,0,295,2468941,290,1,1,0,0,0,0,0,0,0.68960033,0.663996171,0.445804488,0.475417804,Others,0,0
c4a8886b-f140-478b-ac47-249555c30afd,FALABELLA,CL,17250,17047,17053,17250,982,537,317,192,154,7385,98219653,7284,273,5392,13,9,15,10,18,14,1.043331371,0.663917359,0.674480257,0.475361375,Sent Google links,0.008927536,0.892753623
1c755e49-792b-49e1-b2f3-4790c91f62ee,CELEBI HAVACILIK HOLDING A.S.,TR,789,787,787,789,54,28,2,2,2,395,3248479,389,57,1306,13,1,2,2,0,0,0.700271419,0.66385828,0.452703005,0.475319074,Sent Google links,0.002534854,0.253485425
ad49c317-cd90-4331-a30f-f4b06520948e,COMMUNICATIONS TEST DESIGN  INC.,US,5476,5401,1167,5476,257,468,413,312,290,2492,19030400,2412,396,4806,20,11,14,7,2,1,0.866492393,0.663856185,0.560159532,0.475317574,Sent Google links,0.052958364,5.295836377
4146bdda-ddc1-4d2a-a1b2-1a64cc3c837b,PRINCE GEORGE'S COUNTY  MARYLAND,US,8117,8108,8101,8117,557,314,55,16,7,4315,3169711,4087,647,2763,3,3,18,8,2,2,0.882590615,0.663855163,0.570566516,0.475316842,Sent Google links,0.000862388,0.086238758
2934743e-8396-48c2-9d70-93dbb20661d9,ADVANCED PAYMENT SOLUTIONS,GB,324,324,182,324,86,75,47,27,23,183,797748,167,17,110,0,0,1,1,0,0,0.437972172,0.663835876,0.283134957,0.475303033,Others,0.070987654,7.098765432
46adc3a3-7250-439d-9cd1-def6dfb3328a,RALEY'S,US,2394,2377,2355,2394,1062,868,801,624,587,1249,2322792,1199,529,7539,8,4,2392,294,1,1,-0.059144408,0.663827294,-0.038234962,0.475296889,Sent Google links,0.245196324,24.51963241
ae46b855-991f-4105-9c76-47a10e21d8ce,ABC SAL,LB,303,301,0,303,0,0,0,0,0,167,2026988,162,4,9,0,0,0,0,0,0,0.649412545,0.663630219,0.419824375,0.475155784,Others,0,0
a917c134-6a1b-402d-8d9e-6ed4c8107e0b,FISHER & PAYKEL HEALTHCARE,NZ,923,789,56,923,8,0,0,0,0,488,2270168,473,33,140,0,0,0,0,0,0,0.701705915,0.663598215,0.45363036,0.475132869,Others,0,0
dd83ce47-326d-4fe9-a0e5-7530887f77ab,CITY OF NEW HAVEN  CT,US,1595,1584,1584,1595,466,181,59,29,20,961,633157,912,61,444,0,0,2,1,0,0,0.584672475,0.663543005,0.377971997,0.475093339,Others,0.012539185,1.253918495
64e853b0-8f4d-40ab-88be-0063a2c05bfb,ULTRA CLEAN TECHNOLOGY,US,1625,1165,1623,1625,1058,287,163,81,61,885,2124566,849,22,42,0,0,0,0,0,0,0.618506826,0.663394068,0.399844819,0.474986701,Others,0.037538462,3.753846154
a43e0edf-6561-4df7-99e8-a19ac0c75ba3,MAXIMS CATERERS LTD.,HK,1816,1814,1800,1816,278,183,66,37,18,867,6795900,849,155,3041,1,1,14,5,0,0,0.747834928,0.663324376,0.483451287,0.474936802,Sent Google links,0.009911894,0.991189427
ae2bff4d-4382-4532-b4a0-f1e5a9c874a8,MEDNAX,US,14921,14709,14709,14921,2982,1888,1316,647,471,7013,16805947,6566,1917,55763,14,8,185,94,0,0,0.974215036,0.663294894,0.629798764,0.474915693,Sent Google links,0.031566249,3.156624891
ef3a383e-efc7-419b-8894-b236ac10e071,JUNTA DE CALIDAD AMBIENTAL,PR,379,379,379,379,20,14,0,0,0,239,177838,232,11,34,0,0,0,0,0,0,0.4956958,0.663245619,0.320451431,0.474880412,Others,0,0
e0fe8cac-94c9-430b-a3bf-1890d3f1b398,SPANX,US,386,242,242,386,11,9,0,0,0,210,1217444,203,9,59,0,0,0,0,0,0,0.611881297,0.663223332,0.395561627,0.474864455,Others,0,0
d0397082-74ec-4791-9f85-cd216e1151f1,ROCKLINE INDUSTRIES,US,1170,1170,23,1170,11,8,3,3,2,619,3119986,609,15,31,0,0,0,0,2,2,0.713757061,0.663154903,0.46142104,0.47481546,Have Google Addin,0.001709402,0.170940171
98604871-595c-4bfa-86fd-a0b40f83c27f,GPSEO,FR,1241,1227,1227,1241,592,512,440,326,277,665,2712549,645,86,342,1,1,46,18,3,3,0.246922316,0.663096213,0.159627355,0.474773438,Sent Google links,0.223207091,22.32070911
13ca446a-4acd-4718-b272-e821f8980417,CAYAN,US,1093,1078,433,1093,237,185,155,97,87,570,4521348,534,124,1012,2,1,13,4,0,0,0.613950881,0.663065347,0.396899547,0.474751338,Sent Google links,0.079597438,7.959743824
92144d01-d7eb-46b4-b7b7-3c0aa24898f9,JP BODEN & CO LTD,GB,1104,1080,639,1104,16,5,0,0,0,578,2316310,562,191,3578,14,8,0,0,0,0,0.721363381,0.66301082,0.466338281,0.474712298,Sent Google links,0,0
b85453c0-e185-41be-92e3-3fc3d0a0b1ed,ORONA S.COOP,ES,3823,3820,1,3823,0,1,0,0,0,2110,2809730,2055,15,157,0,0,0,0,0,0,0.819123337,0.662989989,0.529536957,0.474697383,Others,0,0
84d4893f-161d-42d0-912a-677e75713d4a,DUTCO GROUP,US,1152,1151,1151,1152,59,31,11,5,2,565,9936982,551,37,623,0,0,0,0,0,0,0.753247211,0.662796054,0.486950155,0.474558526,Others,0.001736111,0.173611111
3fc19510-12c6-40b3-9cdf-93428a3ebd71,UNIVERSAL WILDE,US,341,301,296,341,106,70,49,38,33,214,332135,204,150,4622,0,0,11,6,0,0,0.20236931,0.66268193,0.130825266,0.474476814,Others,0.096774194,9.677419355
58fb21b7-5329-42e7-a310-0069447f74fd,CIE,IE,324,249,312,324,180,96,45,32,23,188,548597,178,5,12,0,0,2,1,0,0,0.366273476,0.662641346,0.236784051,0.474447756,Others,0.070987654,7.098765432
91871f2c-0da7-42c1-ba88-d2a4e30a8f12,TRIBHOVANDAS BHIMJI ZAVERI LTD.,IN,498,497,75,498,29,10,2,1,0,311,481635,305,159,1167,0,0,151,38,0,0,0.339205699,0.662639462,0.219285601,0.474446407,Others,0,0
fc2ec6c8-334b-4e43-9a96-83069c151633,SEA TRUCKS GROUP,NL,775,705,711,775,127,77,46,28,15,401,2394811,391,16,81,0,0,5,2,1,1,0.623080697,0.66262647,0.402801679,0.474437105,Have Google Addin,0.019354839,1.935483871
802a6760-170c-4daf-89e2-f4890c734330,OMNI GROUP,PK,393,393,0,393,0,0,0,0,0,236,407606,227,30,122,0,0,0,0,0,0,0.557115488,0.662515283,0.360157288,0.474357496,Others,0,0
12da210f-8e3b-4f33-968f-11ccd12b72d9,MARITIME & MERCANTILE INTERNATIONAL LLC,AE,337,328,301,337,69,41,11,7,4,182,2056035,173,14,145,1,1,0,0,0,0,0.525596372,0.662406931,0.339781192,0.474279916,Sent Google links,0.011869436,1.18694362
0a0ad69e-d5b6-4f1c-adc9-3db5684b85ba,BRECKENRIDGE INSURANCE,US,368,367,367,368,62,31,17,10,8,193,1117381,186,45,418,0,0,29,2,0,0,0.570060289,0.662403019,0.368525687,0.474277115,Others,0.02173913,2.173913043
bc0c325b-6efc-4ca8-9e46-11b50fe2aab5,LENDLEASE,US,14871,14723,12905,14872,3931,2417,1296,703,454,6240,58195058,6111,252,1232,0,0,44,12,3,3,0.993384062,0.662238629,0.642190925,0.474159413,Have Google Addin,0.030527165,3.052716514
1dd4da64-6c4a-4e95-a321-4d66ff2d7786,COMPAS,CO,274,273,63,274,10,6,0,0,0,162,706894,155,23,110,0,0,3,1,0,0,0.524852439,0.662229803,0.339300263,0.474153094,Others,0,0
cc97dfab-85ff-4ec7-8fb2-3380e5d475f4,EUROCONSUMERS SA,LU,2528,2519,1918,2528,702,456,324,172,120,1285,3087230,1227,452,4761,39,3,17,10,0,0,0.681284854,0.662056609,0.4404288,0.474029087,Sent Google links,0.047468354,4.746835443
b09ab65e-9063-4862-afa2-d75ab48bba74,MAJID AL FUTTAIM PROPERTIES LLC,AE,2020,2006,1419,2020,123,72,14,11,10,928,23834809,899,22,99,1,1,0,0,0,0,0.854317489,0.662017496,0.552288847,0.474001083,Sent Google links,0.004950495,0.495049505
8253e606-4d9f-4c70-a951-c0969af1af07,LAGARDERE TRAVEL RETAIL,FR,1396,1393,1392,1396,170,82,45,32,26,701,5510029,681,65,499,0,0,18,3,0,0,0.706237219,0.662007371,0.456559703,0.473993833,Others,0.018624642,1.862464183
4447b50b-07bc-4493-bd8f-f0bde1ae8a72,LEGISLATURE OF THE VIRGIN ISLANDS,VI,279,279,279,279,72,55,10,5,2,177,101187,174,26,98,0,0,0,0,0,0,0.416649612,0.661954766,0.269350606,0.473956168,Others,0.007168459,0.716845878
118be424-e5ca-4300-8ed9-a0308ca4c02e,ELSYS EQUIPAMENTOS ELETRONICOS LTDA,BR,347,347,297,347,34,13,6,4,2,192,1657619,185,10,60,0,0,1,1,0,0,0.586219028,0.66183482,0.378971793,0.473870288,Others,0.005763689,0.576368876
8483f5da-75f1-4c68-8a9a-64db18715699,DURATEX SA,BR,1554,1551,1551,1554,348,110,48,29,11,906,637869,866,135,2048,0,0,32,6,0,0,0.628199911,0.661605002,0.406111087,0.473705739,Others,0.007078507,0.707850708
70a2df54-bf2e-4cf3-8179-8a6864e4bacc,TUNSTALL HEALTHCARE (UK) LTD,GB,1545,1491,1369,1545,136,62,35,23,18,769,4780791,740,51,169,0,0,2,1,2,2,0.737067208,0.661535807,0.476490302,0.473656196,Have Google Addin,0.011650485,1.165048544
18e6bbb9-5b3a-4b5c-bdc6-50ef06518ba4,HILI VENTURES LIMITED,MT,854,854,851,854,306,235,168,130,110,429,3438059,406,46,492,2,1,11,4,2,2,0.446539928,0.661528166,0.288673737,0.473650725,Sent Google links,0.128805621,12.88056206
e35438b1-f1f7-4f18-b3db-e6291e2c7314,ABBOTT MEAD VICKERS BBDO LTD,GB,607,585,569,607,14,12,8,5,3,322,1880707,316,64,823,32,11,1,1,0,0,0.675159467,0.661438685,0.436468933,0.473586657,Sent Google links,0.004942339,0.494233937
ff251d20-7026-4804-889a-c0834dc55573,RAINBOW CHILDREN'S MEDICARE PVT. LTD.,IN,632,631,631,632,81,21,0,0,0,361,537897,350,81,684,1,1,0,0,0,0,0.587956147,0.66138398,0.380094785,0.473547488,Sent Google links,0,0
c00d5955-1b3d-46ae-8ef7-ad02fa616317,DOGTAS KELEBEK MOBILYA SANAYI VE TICARET ANONIM SIRKETI,TR,506,501,501,506,53,15,0,0,0,262,1838932,256,21,162,0,0,1,1,1,1,0.649276703,0.66133993,0.419736557,0.473515949,Have Google Addin,0,0
